,,2014,,,,,,,
,,0,1,2,3,4,5,6,7
2012,0,3465,0,0,0,0,0,0,0
,1,0,785495,17752,207720,0,0,0,0
,2,0,9684,11102,234,0,0,0,0
,3,0,18493,70721,872,0,0,0,0
,4,0,0,0,0,1257,0,0,0
,5,0,314,1,29,0,3463,0,0
,6,0,0,0,0,0,0,6,0
,7,0,0,0,0,0,0,0,25514
